1519.485
1538.715
1551.515
1576.025
1559.165
1593.105
1558.325
1547.035
1561.785
1555.625
1538.875
1551.965
1555.735
1555.588
1556.945
1559.515
1566.478
1552.935
1558.795
1559.675
1571.455
1579.028
1579.555
1565.385
1578.938
1571.655
1589.325
1580.855
1575.105
1557.155
1553.068
1565.688
1570.198
1572.058
1568.705
1567.135
1573.708
1574.595
1583.648
1582.908
1586.348
1601.805
1609.465
1625.995
1643.148
1662.275
1655.535
1641.465
1652.258
1638.795
1585.435
1600.318
1600.058
1643.018
1639.648
1678.358
1673.548
1662.475
1664.618
1662.775
1636.055
1579.028
1529.348
1546.758
1501.548
1527.655
1471.318
1482.205
1498.698
1492.468
1572.001
1610.608
1604.188
1624.748
1626.148
1617.088
1613.925
1584.328
1585.288
1613.098
1617.048
1617.168
1659.578
1648.238
1648.658
1682.148
1682.325
1720.108
1720.698
1714.308
1705.148
1681.998
1681.408
1688.808
1682.898
1710.048
1723.418
1727.698
1721.725
1698.178
1710.068
1712.458
1688.073
1698.818
1699.938
1698.198
1702.315
1691.688
1715.448
1701.408
1707.758
1700.375
1702.808
1713.428
1732.058
1741.628
1760.928
1736.668
1749.188
1741.338
1727.375
1733.648
1728.548
1734.578
1708.428
1714.308
1719.908
1728.695
1739.028
1739.268
1725.098
1702.938
1708.448
1684.758
1688.235
1695.255
1715.055
1731.405
1726.045
1729.728
1729.098
1728.515
1726.325
1725.858
1725.778
1743.268
1752.318
1751.388
1767.768
1763.695
1760.638
1770.898
1772.438
1770.598
1783.728
1768.785
1775.508
1774.818
1772.048
1784.425
1794.245
1809.295
1801.155
1798.088
1803.158
1797.548
1808.875
1809.718
1798.965
1809.248
1807.665
1819.648
1857.048
1868.385
1889.798
1901.098
1931.748
1943.548
1952.848
1964.945
1969.265
1975.568
1973.698
1973.845
2013.085
2042.985
2056.418
2034.298
2029.448
2020.235
1885.078
1935.208
1948.648
1943.998
1941.128
1990.755
1993.935
1949.475
1949.745
1939.618
1931.645
1936.068
1925.538
1942.548
1940.688
1964.428
1970.075
1983.985
1964.755
1945.625
1936.428
1933.298
1935.448
1923.665
1930.085
1946.605
1940.435
1938.928
1949.035
1964.578
1959.308
1939.478
1951.835
1949.718
1953.138
1911.518
1892.958
1855.975
1869.008
1860.998
1861.058
1882.808
1889.178
1892.298
1894.425
1898.868
1892.568
1911.905
1882.758
1885.198
1910.768
1929.618
1927.138
1911.345
1895.948
1898.148
1905.818
1898.968
1900.945
1900.908
1917.608
1913.638
1906.328
1901.258
1897.438
1907.555
1908.098
1881.728
1873.485
1878.438
1880.408
1891.615
1898.755
1906.158
1936.778
1950.298
1962.438
1883.518
1879.908
1869.875
